Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[61]     0.0    0.00    0.00      26         __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::deallocate(std::allocator<CMatrix>&, CMatrix*, unsigned int) [61]
                0.00    0.00      26/26          __gnu_cxx::new_allocator<CMatrix>::deallocate(CMatrix*, unsigned int) [59]
-----------------------------------------------
                0.00    0.00      26/26          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_allocate(unsigned int) [63]
[62]     0.0    0.00    0.00      26         __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::allocate(std::allocator<CMatrix>&, unsigned int) [62]
                0.00    0.00      26/26          __gnu_cxx::new_allocator<CMatrix>::allocate(unsigned int, void const*) [60]
-----------------------------------------------
                0.00    0.00       4/26          std::vector<CMatrix, std::allocator<CMatrix> >::_M_insert_aux(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix const&) [109]
                0.00    0.00      22/26          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_create_storage(unsigned int) [75]
[63]     0.0    0.00    0.00      26         std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_allocate(unsigned int) [63]
                0.00    0.00      26/26          __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::allocate(std::allocator<CMatrix>&, unsigned int) [62]
-----------------------------------------------
                0.00    0.00      23/23          std::allocator<CMatrix>::~allocator() [65]
[64]     0.0    0.00    0.00      23         __gnu_cxx::new_allocator<CMatrix>::~new_allocator() [64]
-----------------------------------------------
                0.00    0.00      23/23          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_impl::~_Vector_impl() [66]
[65]     0.0    0.00    0.00      23         std::allocator<CMatrix>::~allocator() [65]
                0.00    0.00      23/23          __gnu_cxx::new_allocator<CMatrix>::~new_allocator() [64]
-----------------------------------------------
                0.00    0.00      23/23          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::~_Vector_base() [67]
[66]     0.0    0.00    0.00      23         std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_impl::~_Vector_impl() [66]
                0.00    0.00      23/23          std::allocator<CMatrix>::~allocator() [65]
-----------------------------------------------
                0.00    0.00      23/23          std::vector<CMatrix, std::allocator<CMatrix> >::~vector() [68]
[67]     0.0    0.00    0.00      23         std::_Vector_base<CMatrix, std::allocator<CMatrix> >::~_Vector_base() [67]
                0.00    0.00      23/27          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_deallocate(CMatrix*, unsigned int) [56]
                0.00    0.00      23/23          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_impl::~_Vector_impl() [66]
-----------------------------------------------
                0.00    0.00       1/23          _fu20___ZSt4cout [393]
                0.00    0.00       1/23          _fu35___ZSt4cout [407]
                0.00    0.00       1/23          _fu38___ZSt4cout [410]
                0.00    0.00       2/23          _fu5___ZSt4cout [434]
                0.00    0.00       2/23          _fu10___ZSt4cout [382]
                0.00    0.00       2/23          _fu15___ZSt4cout [387]
                0.00    0.00       2/23          _fu26___ZSt4cout [4]
                0.00    0.00       3/23          _fu7___ZSt4cout [456]
                0.00    0.00       3/23          _fu12___ZSt4cout [384]
                0.00    0.00       3/23          _fu17___ZSt4cout [389]
                0.00    0.00       3/23          _fu32___ZSt4cout [5]
[68]     0.0    0.00    0.00      23         std::vector<CMatrix, std::allocator<CMatrix> >::~vector() [68]
                0.00    0.00      23/57          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_get_Tp_allocator() [51]
                0.00    0.00      23/27          void std::_Destroy<CMatrix*, CMatrix>(CMatrix*, CMatrix*, std::allocator<CMatrix>&) [58]
                0.00    0.00      23/23          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::~_Vector_base() [67]
-----------------------------------------------
                0.00    0.00      22/22          std::allocator<CMatrix>::allocator(std::allocator<CMatrix> const&) [73]
[69]     0.0    0.00    0.00      22         __gnu_cxx::new_allocator<CMatrix>::new_allocator(__gnu_cxx::new_allocator<CMatrix> const&) [69]
-----------------------------------------------
                0.00    0.00      22/22          std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&) [78]
[70]     0.0    0.00    0.00      22         __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::_S_select_on_copy(std::allocator<CMatrix> const&) [70]
-----------------------------------------------
                0.00    0.00      22/22          std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&) [78]
[71]     0.0    0.00    0.00      22         std::vector<CMatrix, std::allocator<CMatrix> >::end() const [71]
                0.00    0.00      22/44          __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >::__normal_iterator(CMatrix const* const&) [52]
-----------------------------------------------
                0.00    0.00      22/22          std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&) [78]
[72]     0.0    0.00    0.00      22         std::vector<CMatrix, std::allocator<CMatrix> >::begin() const [72]
                0.00    0.00      22/44          __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >::__normal_iterator(CMatrix const* const&) [52]
-----------------------------------------------
                0.00    0.00      22/22          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_impl::_Vector_impl(std::allocator<CMatrix> const&) [74]
[73]     0.0    0.00    0.00      22         std::allocator<CMatrix>::allocator(std::allocator<CMatrix> const&) [73]
                0.00    0.00      22/22          __gnu_cxx::new_allocator<CMatrix>::new_allocator(__gnu_cxx::new_allocator<CMatrix> const&) [69]
-----------------------------------------------
                0.00    0.00      22/22          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_base(unsigned int, std::allocator<CMatrix> const&) [76]
[74]     0.0    0.00    0.00      22         std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_impl::_Vector_impl(std::allocator<CMatrix> const&) [74]
                0.00    0.00      22/22          std::allocator<CMatrix>::allocator(std::allocator<CMatrix> const&) [73]
-----------------------------------------------
                0.00    0.00      22/22          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_base(unsigned int, std::allocator<CMatrix> const&) [76]
[75]     0.0    0.00    0.00      22         std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_create_storage(unsigned int) [75]
                0.00    0.00      22/26          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_allocate(unsigned int) [63]
-----------------------------------------------
                0.00    0.00      22/22          std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&) [78]
[76]     0.0    0.00    0.00      22         std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_base(unsigned int, std::allocator<CMatrix> const&) [76]
                0.00    0.00      22/22          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_impl::_Vector_impl(std::allocator<CMatrix> const&) [74]
                0.00    0.00      22/22          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_create_storage(unsigned int) [75]
-----------------------------------------------
                0.00    0.00      22/22          CMatrix* std::uninitialized_copy<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*) [79]
[77]     0.0    0.00    0.00      22         CMatrix* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*) [77]
                0.00    0.00     113/113         bool __gnu_cxx::operator!=<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > > const&, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > > const&) [38]
                0.00    0.00      91/91          __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >::operator*() const [44]
                0.00    0.00      91/204         CMatrix* std::__addressof<CMatrix>(CMatrix&) [36]
                0.00    0.00      91/98          void std::_Construct<CMatrix, CMatrix>(CMatrix*, CMatrix const&) [41]
                0.00    0.00      91/91          __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >::operator++() [43]
-----------------------------------------------
                0.00    0.00       1/22          _fu20___ZSt4cout [393]
                0.00    0.00       1/22          _fu35___ZSt4cout [407]
                0.00    0.00       2/22          _fu5___ZSt4cout [434]
                0.00    0.00       2/22          _fu10___ZSt4cout [382]
                0.00    0.00       2/22          _fu15___ZSt4cout [387]
                0.00    0.00       2/22          _fu26___ZSt4cout [4]
                0.00    0.00       3/22          _fu7___ZSt4cout [456]
                0.00    0.00       3/22          _fu12___ZSt4cout [384]
                0.00    0.00       3/22          _fu17___ZSt4cout [389]
                0.00    0.00       3/22          _fu32___ZSt4cout [5]
[78]     0.0    0.00    0.00      22         std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&) [78]
                0.00    0.00      22/30          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_get_Tp_allocator() const [54]
                0.00    0.00      22/22          __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::_S_select_on_copy(std::allocator<CMatrix> const&) [70]
                0.00    0.00      22/131         std::vector<CMatrix, std::allocator<CMatrix> >::size() const [37]
                0.00    0.00      22/22          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_base(unsigned int, std::allocator<CMatrix> const&) [76]
                0.00    0.00      22/57          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_get_Tp_allocator() [51]
                0.00    0.00      22/22          std::vector<CMatrix, std::allocator<CMatrix> >::end() const [71]
                0.00    0.00      22/22          std::vector<CMatrix, std::allocator<CMatrix> >::begin() const [72]
                0.00    0.00      22/22          CMatrix* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*, CMatrix>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*, std::allocator<CMatrix>&) [80]
-----------------------------------------------
                0.00    0.00      22/22          CMatrix* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*, CMatrix>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*, std::allocator<CMatrix>&) [80]
[79]     0.0    0.00    0.00      22         CMatrix* std::uninitialized_copy<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*) [79]
                0.00    0.00      22/22          CMatrix* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*) [77]
-----------------------------------------------
                0.00    0.00      22/22          std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&) [78]
[80]     0.0    0.00    0.00      22         CMatrix* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*, CMatrix>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*, std::allocator<CMatrix>&) [80]
                0.00    0.00      22/22          CMatrix* std::uninitialized_copy<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*) [79]
-----------------------------------------------
                0.00    0.00       1/18          _fu20___ZSt4cout [393]
                0.00    0.00       1/18          _fu35___ZSt4cout [407]
                0.00    0.00       2/18          _fu5___ZSt4cout [434]
                0.00    0.00       2/18          _fu7___ZSt4cout [456]
                0.00    0.00       2/18          _fu10___ZSt4cout [382]
                0.00    0.00       2/18          _fu12___ZSt4cout [384]
                0.00    0.00       2/18          _fu15___ZSt4cout [387]
                0.00    0.00       2/18          _fu17___ZSt4cout [389]
                0.00    0.00       2/18          _fu26___ZSt4cout [4]
                0.00    0.00       2/18          _fu32___ZSt4cout [5]
[81]     0.0    0.00    0.00      18         isInsideMatrix(std::vector<CMatrix, std::allocator<CMatrix> >, std::string) [81]
                0.00    0.00      93/131         std::vector<CMatrix, std::allocator<CMatrix> >::size() const [37]
                0.00    0.00      75/93          std::vector<CMatrix, std::allocator<CMatrix> >::operator[](unsigned int) [42]
                0.00    0.00      75/82          CMatrix::getName() [45]
                0.00    0.00      75/75          __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [47]
-----------------------------------------------
                0.00    0.00       8/16          __gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >::difference_type __gnu_cxx::operator-<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > > const&, __gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > > const&) [107]
                0.00    0.00       8/16          std::vector<CMatrix, std::allocator<CMatrix> >::_M_insert_aux(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix const&) [109]
[82]     0.0    0.00    0.00      16         __gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >::base() const [82]
-----------------------------------------------
                0.00    0.00      14/14          __gnu_cxx::__normal_iterator<char*, std::string> std::__find_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>, std::random_access_iterator_tag) [91]
[83]     0.0    0.00    0.00      14         __gnu_cxx::__normal_iterator<char*, std::string>::difference_type __gnu_cxx::operator-<char*, std::string>(__gnu_cxx::__normal_iterator<char*, std::string> const&, __gnu_cxx::__normal_iterator<char*, std::string> const&) [83]
                0.00    0.00      28/16806       __gnu_cxx::__normal_iterator<char*, std::string>::base() const [11]
-----------------------------------------------
                0.00    0.00      11/11          __gnu_cxx::__ops::_Iter_equals_val<char const> __gnu_cxx::__ops::__iter_equals_val<char const>(char const&) [85]
[84]     0.0    0.00    0.00      11         __gnu_cxx::__ops::_Iter_equals_val<char const>::_Iter_equals_val(char const&) [84]
-----------------------------------------------
                0.00    0.00       1/11          std::iterator_traits<__gnu_cxx::__normal_iterator<char*, std::string> >::difference_type std::count<__gnu_cxx::__normal_iterator<char*, std::string>, char>(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, char const&) [148]
                0.00    0.00      10/11          __gnu_cxx::__normal_iterator<char*, std::string> std::remove<__gnu_cxx::__normal_iterator<char*, std::string>, char>(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, char const&) [89]
[85]     0.0    0.00    0.00      11         __gnu_cxx::__ops::_Iter_equals_val<char const> __gnu_cxx::__ops::__iter_equals_val<char const>(char const&) [85]
                0.00    0.00      11/11          __gnu_cxx::__ops::_Iter_equals_val<char const>::_Iter_equals_val(char const&) [84]
-----------------------------------------------
                0.00    0.00      10/10          __gnu_cxx::__normal_iterator<char*, std::string> std::__remove_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [87]
[86]     0.0    0.00    0.00      10         bool __gnu_cxx::operator==<char*, std::string>(__gnu_cxx::__normal_iterator<char*, std::string> const&, __gnu_cxx::__normal_iterator<char*, std::string> const&) [86]
                0.00    0.00      20/16806       __gnu_cxx::__normal_iterator<char*, std::string>::base() const [11]
-----------------------------------------------
                0.00    0.00      10/10          __gnu_cxx::__normal_iterator<char*, std::string> std::remove<__gnu_cxx::__normal_iterator<char*, std::string>, char>(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, char const&) [89]
[87]     0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<char*, std::string> std::__remove_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [87]
                0.00    0.00      72/16669       __gnu_cxx::__normal_iterator<char*, std::string>::operator++() [13]
                0.00    0.00      48/16693       __gnu_cxx::__normal_iterator<char*, std::string>::operator*() const [12]
                0.00    0.00      48/8379        bool __gnu_cxx::operator!=<char*, std::string>(__gnu_cxx::__normal_iterator<char*, std::string> const&, __gnu_cxx::__normal_iterator<char*, std::string> const&) [18]
                0.00    0.00      40/16645       bool __gnu_cxx::__ops::_Iter_equals_val<char const>::operator()<__gnu_cxx::__normal_iterator<char*, std::string> >(__gnu_cxx::__normal_iterator<char*, std::string>) [15]
                0.00    0.00      10/10          __gnu_cxx::__normal_iterator<char*, std::string> std::__find_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [90]
                0.00    0.00      10/10          bool __gnu_cxx::operator==<char*, std::string>(__gnu_cxx::__normal_iterator<char*, std::string> const&, __gnu_cxx::__normal_iterator<char*, std::string> const&) [86]
-----------------------------------------------
                0.00    0.00      10/10          __gnu_cxx::__normal_iterator<char*, std::string> std::__find_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [90]
[88]     0.0    0.00    0.00      10         std::iterator_traits<__gnu_cxx::__normal_iterator<char*, std::string> >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<char*, std::string> >(__gnu_cxx::__normal_iterator<char*, std::string> const&) [88]
-----------------------------------------------
                0.00    0.00       1/10          _fu5___ZSt4cout [434]
                0.00    0.00       1/10          _fu10___ZSt4cout [382]
                0.00    0.00       1/10          _fu15___ZSt4cout [387]
                0.00    0.00       1/10          _fu20___ZSt4cout [393]
                0.00    0.00       1/10          _fu26___ZSt4cout [4]
                0.00    0.00       1/10          _fu35___ZSt4cout [407]
                0.00    0.00       4/10          programLoopFromFile(char*) [127]
[89]     0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<char*, std::string> std::remove<__gnu_cxx::__normal_iterator<char*, std::string>, char>(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, char const&) [89]
                0.00    0.00      10/11          __gnu_cxx::__ops::_Iter_equals_val<char const> __gnu_cxx::__ops::__iter_equals_val<char const>(char const&) [85]
                0.00    0.00      10/10          __gnu_cxx::__normal_iterator<char*, std::string> std::__remove_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [87]
-----------------------------------------------
                0.00    0.00      10/10          __gnu_cxx::__normal_iterator<char*, std::string> std::__remove_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [87]
[90]     0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<char*, std::string> std::__find_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [90]
                0.00    0.00      10/10          std::iterator_traits<__gnu_cxx::__normal_iterator<char*, std::string> >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<char*, std::string> >(__gnu_cxx::__normal_iterator<char*, std::string> const&) [88]
                0.00    0.00      10/10          __gnu_cxx::__normal_iterator<char*, std::string> std::__find_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>, std::random_access_iterator_tag) [91]
-----------------------------------------------
                0.00    0.00      10/10          __gnu_cxx::__normal_iterator<char*, std::string> std::__find_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [90]
[91]     0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<char*, std::string> std::__find_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>, std::random_access_iterator_tag) [91]
                0.00    0.00    8275/16645       bool __gnu_cxx::__ops::_Iter_equals_val<char const>::operator()<__gnu_cxx::__normal_iterator<char*, std::string> >(__gnu_cxx::__normal_iterator<char*, std::string>) [15]
                0.00    0.00    8267/16669       __gnu_cxx::__normal_iterator<char*, std::string>::operator++() [13]
                0.00    0.00      14/14          __gnu_cxx::__normal_iterator<char*, std::string>::difference_type __gnu_cxx::operator-<char*, std::string>(__gnu_cxx::__normal_iterator<char*, std::string> const&, __gnu_cxx::__normal_iterator<char*, std::string> const&) [83]
-----------------------------------------------
                0.00    0.00       1/8           elmentWiseDivOperationNumber(std::vector<CMatrix, std::allocator<CMatrix> >&, int, std::string, std::string) [128]
                0.00    0.00       1/8           _fu15___ZSt4cout [387]
                0.00    0.00       1/8           _fu28___ZSt4cout [400]
                0.00    0.00       1/8           _fu30___ZSt4cout [403]
                0.00    0.00       2/8           _fu5___ZSt4cout [434]
                0.00    0.00       2/8           _fu10___ZSt4cout [382]
[92]     0.0    0.00    0.00       8         CMatrix::getnC() [92]
-----------------------------------------------
                0.00    0.00       1/8           elmentWiseDivOperationNumber(std::vector<CMatrix, std::allocator<CMatrix> >&, int, std::string, std::string) [128]
                0.00    0.00       1/8           _fu15___ZSt4cout [387]
                0.00    0.00       1/8           _fu28___ZSt4cout [400]
                0.00    0.00       1/8           _fu30___ZSt4cout [403]
                0.00    0.00       2/8           _fu5___ZSt4cout [434]
                0.00    0.00       2/8           _fu10___ZSt4cout [382]
[93]     0.0    0.00    0.00       8         CMatrix::getnR() [93]
-----------------------------------------------
                0.00    0.00       8/8           void __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::construct<CMatrix>(std::allocator<CMatrix>&, CMatrix*, CMatrix const&) [96]
[94]     0.0    0.00    0.00       8         __gnu_cxx::new_allocator<CMatrix>::construct(CMatrix*, CMatrix const&) [94]
                0.00    0.00       8/106         operator new(unsigned int, void*) [40]
                0.00    0.00       8/2240        CMatrix::CMatrix(CMatrix const&) [27]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<CMatrix, std::allocator<CMatrix> >::max_size() const [98]
[95]     0.0    0.00    0.00       8         __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::max_size(std::allocator<CMatrix> const&) [95]
                0.00    0.00       8/34          __gnu_cxx::new_allocator<CMatrix>::max_size() const [53]
-----------------------------------------------
                0.00    0.00       4/8           std::vector<CMatrix, std::allocator<CMatrix> >::_M_insert_aux(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix const&) [109]
                0.00    0.00       4/8           std::vector<CMatrix, std::allocator<CMatrix> >::push_back(CMatrix const&) [100]
[96]     0.0    0.00    0.00       8         void __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::construct<CMatrix>(std::allocator<CMatrix>&, CMatrix*, CMatrix const&) [96]
                0.00    0.00       8/8           __gnu_cxx::new_allocator<CMatrix>::construct(CMatrix*, CMatrix const&) [94]
-----------------------------------------------
                0.00    0.00       4/8           std::vector<CMatrix, std::allocator<CMatrix> >::end() [110]
                0.00    0.00       4/8           std::vector<CMatrix, std::allocator<CMatrix> >::begin() [111]
[97]     0.0    0.00    0.00       8         __gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >::__normal_iterator(CMatrix* const&) [97]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<CMatrix, std::allocator<CMatrix> >::_M_check_len(unsigned int, char const*) const [108]
[98]     0.0    0.00    0.00       8         std::vector<CMatrix, std::allocator<CMatrix> >::max_size() const [98]
                0.00    0.00       8/30          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_get_Tp_allocator() const [54]
                0.00    0.00       8/8           __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::max_size(std::allocator<CMatrix> const&) [95]
-----------------------------------------------
                0.00    0.00       8/8           CMatrix* std::uninitialized_copy<CMatrix*, CMatrix*>(CMatrix*, CMatrix*, CMatrix*) [101]
[99]     0.0    0.00    0.00       8         CMatrix* std::__uninitialized_copy<false>::__uninit_copy<CMatrix*, CMatrix*>(CMatrix*, CMatrix*, CMatrix*) [99]
                0.00    0.00       7/204         CMatrix* std::__addressof<CMatrix>(CMatrix&) [36]
                0.00    0.00       7/98          void std::_Construct<CMatrix, CMatrix>(CMatrix*, CMatrix const&) [41]
-----------------------------------------------
