Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00      22/22          std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&) [70]
[64]     0.0    0.00    0.00      22         std::vector<CMatrix, std::allocator<CMatrix> >::begin() const [64]
                0.00    0.00      22/44          __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >::__normal_iterator(CMatrix const* const&) [37]
-----------------------------------------------
                0.00    0.00      22/22          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_impl::_Vector_impl(std::allocator<CMatrix> const&) [66]
[65]     0.0    0.00    0.00      22         std::allocator<CMatrix>::allocator(std::allocator<CMatrix> const&) [65]
                0.00    0.00      22/22          __gnu_cxx::new_allocator<CMatrix>::new_allocator(__gnu_cxx::new_allocator<CMatrix> const&) [61]
-----------------------------------------------
                0.00    0.00      22/22          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_base(unsigned int, std::allocator<CMatrix> const&) [68]
[66]     0.0    0.00    0.00      22         std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_impl::_Vector_impl(std::allocator<CMatrix> const&) [66]
                0.00    0.00      22/22          std::allocator<CMatrix>::allocator(std::allocator<CMatrix> const&) [65]
-----------------------------------------------
                0.00    0.00      22/22          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_base(unsigned int, std::allocator<CMatrix> const&) [68]
[67]     0.0    0.00    0.00      22         std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_create_storage(unsigned int) [67]
                0.00    0.00      22/26          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_allocate(unsigned int) [55]
-----------------------------------------------
                0.00    0.00      22/22          std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&) [70]
[68]     0.0    0.00    0.00      22         std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_base(unsigned int, std::allocator<CMatrix> const&) [68]
                0.00    0.00      22/22          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_impl::_Vector_impl(std::allocator<CMatrix> const&) [66]
                0.00    0.00      22/22          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_create_storage(unsigned int) [67]
-----------------------------------------------
                0.00    0.00      22/22          CMatrix* std::uninitialized_copy<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*) [71]
[69]     0.0    0.00    0.00      22         CMatrix* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*) [69]
                0.00    0.00     105/105         bool __gnu_cxx::operator!=<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > > const&, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > > const&) [23]
                0.00    0.00      83/83          __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >::operator*() const [29]
                0.00    0.00      83/188         CMatrix* std::__addressof<CMatrix>(CMatrix&) [20]
                0.00    0.00      83/90          void std::_Construct<CMatrix, CMatrix>(CMatrix*, CMatrix const&) [26]
                0.00    0.00      83/83          __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >::operator++() [28]
-----------------------------------------------
                0.00    0.00       1/22          _fu20___ZSt4cout [390]
                0.00    0.00       1/22          _fu35___ZSt4cout [406]
                0.00    0.00       2/22          _fu5___ZSt4cout [433]
                0.00    0.00       2/22          _fu10___ZSt4cout [379]
                0.00    0.00       2/22          _fu15___ZSt4cout [384]
                0.00    0.00       2/22          _fu26___ZSt4cout [396]
                0.00    0.00       3/22          _fu7___ZSt4cout [455]
                0.00    0.00       3/22          _fu12___ZSt4cout [381]
                0.00    0.00       3/22          _fu17___ZSt4cout [386]
                0.00    0.00       3/22          _fu32___ZSt4cout [403]
[70]     0.0    0.00    0.00      22         std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&) [70]
                0.00    0.00      22/30          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_get_Tp_allocator() const [46]
                0.00    0.00      22/22          __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::_S_select_on_copy(std::allocator<CMatrix> const&) [62]
                0.00    0.00      22/125         std::vector<CMatrix, std::allocator<CMatrix> >::size() const [22]
                0.00    0.00      22/22          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_base(unsigned int, std::allocator<CMatrix> const&) [68]
                0.00    0.00      22/57          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_get_Tp_allocator() [35]
                0.00    0.00      22/22          std::vector<CMatrix, std::allocator<CMatrix> >::end() const [63]
                0.00    0.00      22/22          std::vector<CMatrix, std::allocator<CMatrix> >::begin() const [64]
                0.00    0.00      22/22          CMatrix* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*, CMatrix>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*, std::allocator<CMatrix>&) [72]
-----------------------------------------------
                0.00    0.00      22/22          CMatrix* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*, CMatrix>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*, std::allocator<CMatrix>&) [72]
[71]     0.0    0.00    0.00      22         CMatrix* std::uninitialized_copy<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*) [71]
                0.00    0.00      22/22          CMatrix* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*) [69]
-----------------------------------------------
                0.00    0.00      22/22          std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&) [70]
[72]     0.0    0.00    0.00      22         CMatrix* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*, CMatrix>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*, std::allocator<CMatrix>&) [72]
                0.00    0.00      22/22          CMatrix* std::uninitialized_copy<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*) [71]
-----------------------------------------------
                0.00    0.00       1/18          _fu20___ZSt4cout [390]
                0.00    0.00       1/18          _fu35___ZSt4cout [406]
                0.00    0.00       2/18          _fu5___ZSt4cout [433]
                0.00    0.00       2/18          _fu7___ZSt4cout [455]
                0.00    0.00       2/18          _fu10___ZSt4cout [379]
                0.00    0.00       2/18          _fu12___ZSt4cout [381]
                0.00    0.00       2/18          _fu15___ZSt4cout [384]
                0.00    0.00       2/18          _fu17___ZSt4cout [386]
                0.00    0.00       2/18          _fu26___ZSt4cout [396]
                0.00    0.00       2/18          _fu32___ZSt4cout [403]
[73]     0.0    0.00    0.00      18         isInsideMatrix(std::vector<CMatrix, std::allocator<CMatrix> >, std::string) [73]
                0.00    0.00      87/125         std::vector<CMatrix, std::allocator<CMatrix> >::size() const [22]
                0.00    0.00      69/87          std::vector<CMatrix, std::allocator<CMatrix> >::operator[](unsigned int) [27]
                0.00    0.00      69/78          CMatrix::getName() [31]
                0.00    0.00      69/69          __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [34]
-----------------------------------------------
                0.00    0.00       8/16          __gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >::difference_type __gnu_cxx::operator-<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > > const&, __gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > > const&) [102]
                0.00    0.00       8/16          std::vector<CMatrix, std::allocator<CMatrix> >::_M_insert_aux(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix const&) [104]
[74]     0.0    0.00    0.00      16         __gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >::base() const [74]
-----------------------------------------------
                0.00    0.00      14/14          __gnu_cxx::__normal_iterator<char*, std::string> std::__find_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>, std::random_access_iterator_tag) [83]
[75]     0.0    0.00    0.00      14         __gnu_cxx::__normal_iterator<char*, std::string>::difference_type __gnu_cxx::operator-<char*, std::string>(__gnu_cxx::__normal_iterator<char*, std::string> const&, __gnu_cxx::__normal_iterator<char*, std::string> const&) [75]
                0.00    0.00      28/546         __gnu_cxx::__normal_iterator<char*, std::string>::base() const [5]
-----------------------------------------------
                0.00    0.00      11/11          __gnu_cxx::__ops::_Iter_equals_val<char const> __gnu_cxx::__ops::__iter_equals_val<char const>(char const&) [77]
[76]     0.0    0.00    0.00      11         __gnu_cxx::__ops::_Iter_equals_val<char const>::_Iter_equals_val(char const&) [76]
-----------------------------------------------
                0.00    0.00       1/11          std::iterator_traits<__gnu_cxx::__normal_iterator<char*, std::string> >::difference_type std::count<__gnu_cxx::__normal_iterator<char*, std::string>, char>(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, char const&) [145]
                0.00    0.00      10/11          __gnu_cxx::__normal_iterator<char*, std::string> std::remove<__gnu_cxx::__normal_iterator<char*, std::string>, char>(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, char const&) [81]
[77]     0.0    0.00    0.00      11         __gnu_cxx::__ops::_Iter_equals_val<char const> __gnu_cxx::__ops::__iter_equals_val<char const>(char const&) [77]
                0.00    0.00      11/11          __gnu_cxx::__ops::_Iter_equals_val<char const>::_Iter_equals_val(char const&) [76]
-----------------------------------------------
                0.00    0.00      10/10          __gnu_cxx::__normal_iterator<char*, std::string> std::__remove_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [79]
[78]     0.0    0.00    0.00      10         bool __gnu_cxx::operator==<char*, std::string>(__gnu_cxx::__normal_iterator<char*, std::string> const&, __gnu_cxx::__normal_iterator<char*, std::string> const&) [78]
                0.00    0.00      20/546         __gnu_cxx::__normal_iterator<char*, std::string>::base() const [5]
-----------------------------------------------
                0.00    0.00      10/10          __gnu_cxx::__normal_iterator<char*, std::string> std::remove<__gnu_cxx::__normal_iterator<char*, std::string>, char>(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, char const&) [81]
[79]     0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<char*, std::string> std::__remove_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [79]
                0.00    0.00      72/412         __gnu_cxx::__normal_iterator<char*, std::string>::operator++() [8]
                0.00    0.00      48/436         __gnu_cxx::__normal_iterator<char*, std::string>::operator*() const [7]
                0.00    0.00      48/249         bool __gnu_cxx::operator!=<char*, std::string>(__gnu_cxx::__normal_iterator<char*, std::string> const&, __gnu_cxx::__normal_iterator<char*, std::string> const&) [12]
                0.00    0.00      40/388         bool __gnu_cxx::__ops::_Iter_equals_val<char const>::operator()<__gnu_cxx::__normal_iterator<char*, std::string> >(__gnu_cxx::__normal_iterator<char*, std::string>) [10]
                0.00    0.00      10/10          __gnu_cxx::__normal_iterator<char*, std::string> std::__find_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [82]
                0.00    0.00      10/10          bool __gnu_cxx::operator==<char*, std::string>(__gnu_cxx::__normal_iterator<char*, std::string> const&, __gnu_cxx::__normal_iterator<char*, std::string> const&) [78]
-----------------------------------------------
                0.00    0.00      10/10          __gnu_cxx::__normal_iterator<char*, std::string> std::__find_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [82]
[80]     0.0    0.00    0.00      10         std::iterator_traits<__gnu_cxx::__normal_iterator<char*, std::string> >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<char*, std::string> >(__gnu_cxx::__normal_iterator<char*, std::string> const&) [80]
-----------------------------------------------
                0.00    0.00       1/10          _fu5___ZSt4cout [433]
                0.00    0.00       1/10          _fu10___ZSt4cout [379]
                0.00    0.00       1/10          _fu15___ZSt4cout [384]
                0.00    0.00       1/10          _fu20___ZSt4cout [390]
                0.00    0.00       1/10          _fu26___ZSt4cout [396]
                0.00    0.00       1/10          _fu35___ZSt4cout [406]
                0.00    0.00       4/10          programLoopFromFile(char*) [124]
[81]     0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<char*, std::string> std::remove<__gnu_cxx::__normal_iterator<char*, std::string>, char>(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, char const&) [81]
                0.00    0.00      10/11          __gnu_cxx::__ops::_Iter_equals_val<char const> __gnu_cxx::__ops::__iter_equals_val<char const>(char const&) [77]
                0.00    0.00      10/10          __gnu_cxx::__normal_iterator<char*, std::string> std::__remove_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [79]
-----------------------------------------------
                0.00    0.00      10/10          __gnu_cxx::__normal_iterator<char*, std::string> std::__remove_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [79]
[82]     0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<char*, std::string> std::__find_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [82]
                0.00    0.00      10/10          std::iterator_traits<__gnu_cxx::__normal_iterator<char*, std::string> >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<char*, std::string> >(__gnu_cxx::__normal_iterator<char*, std::string> const&) [80]
                0.00    0.00      10/10          __gnu_cxx::__normal_iterator<char*, std::string> std::__find_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>, std::random_access_iterator_tag) [83]
-----------------------------------------------
                0.00    0.00      10/10          __gnu_cxx::__normal_iterator<char*, std::string> std::__find_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [82]
[83]     0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<char*, std::string> std::__find_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>, std::random_access_iterator_tag) [83]
                0.00    0.00     148/388         bool __gnu_cxx::__ops::_Iter_equals_val<char const>::operator()<__gnu_cxx::__normal_iterator<char*, std::string> >(__gnu_cxx::__normal_iterator<char*, std::string>) [10]
                0.00    0.00     140/412         __gnu_cxx::__normal_iterator<char*, std::string>::operator++() [8]
                0.00    0.00      14/14          __gnu_cxx::__normal_iterator<char*, std::string>::difference_type __gnu_cxx::operator-<char*, std::string>(__gnu_cxx::__normal_iterator<char*, std::string> const&, __gnu_cxx::__normal_iterator<char*, std::string> const&) [75]
-----------------------------------------------
                0.00    0.00       1/8           elmentWiseDivOperationNumber(std::vector<CMatrix, std::allocator<CMatrix> >&, int, std::string, std::string) [125]
                0.00    0.00       1/8           _fu15___ZSt4cout [384]
                0.00    0.00       1/8           _fu28___ZSt4cout [398]
                0.00    0.00       1/8           _fu30___ZSt4cout [401]
                0.00    0.00       2/8           _fu5___ZSt4cout [433]
                0.00    0.00       2/8           _fu10___ZSt4cout [379]
[84]     0.0    0.00    0.00       8         CMatrix::getnC() [84]
-----------------------------------------------
                0.00    0.00       1/8           elmentWiseDivOperationNumber(std::vector<CMatrix, std::allocator<CMatrix> >&, int, std::string, std::string) [125]
                0.00    0.00       1/8           _fu15___ZSt4cout [384]
                0.00    0.00       1/8           _fu28___ZSt4cout [398]
                0.00    0.00       1/8           _fu30___ZSt4cout [401]
                0.00    0.00       2/8           _fu5___ZSt4cout [433]
                0.00    0.00       2/8           _fu10___ZSt4cout [379]
[85]     0.0    0.00    0.00       8         CMatrix::getnR() [85]
-----------------------------------------------
                0.00    0.00       8/8           CMatrix::copy(std::string) [111]
[86]     0.0    0.00    0.00       8         CMatrix::addRow(CMatrix const&) [86]
                0.00    0.00      16/80          CMatrix::setSubMatrix(int, int, CMatrix const&) [30]
                0.00    0.00      16/283         CMatrix::~CMatrix() [11]
                0.00    0.00       8/40          int const& std::max<int>(int const&, int const&) [38]
                0.00    0.00       8/8           CMatrix::CMatrix(std::string, int, int, int, double) [88]
                0.00    0.00       8/44          CMatrix::operator=(CMatrix const&) [36]
-----------------------------------------------
                0.00    0.00       8/8           operator<<(std::ostream&, CMatrix&) [100]
[87]     0.0    0.00    0.00       8         CMatrix::getString() [87]
-----------------------------------------------
                0.00    0.00       8/8           CMatrix::addRow(CMatrix const&) [86]
[88]     0.0    0.00    0.00       8         CMatrix::CMatrix(std::string, int, int, int, double) [88]
-----------------------------------------------
                0.00    0.00       8/8           CMatrix::copy(std::string) [111]
[89]     0.0    0.00    0.00       8         CMatrix::CMatrix() [89]
-----------------------------------------------
                0.00    0.00       8/8           void __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::construct<CMatrix>(std::allocator<CMatrix>&, CMatrix*, CMatrix const&) [92]
[90]     0.0    0.00    0.00       8         __gnu_cxx::new_allocator<CMatrix>::construct(CMatrix*, CMatrix const&) [90]
                0.00    0.00       8/98          operator new(unsigned int, void*) [25]
                0.00    0.00       8/160         CMatrix::CMatrix(CMatrix const&) [21]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<CMatrix, std::allocator<CMatrix> >::max_size() const [94]
[91]     0.0    0.00    0.00       8         __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::max_size(std::allocator<CMatrix> const&) [91]
                0.00    0.00       8/34          __gnu_cxx::new_allocator<CMatrix>::max_size() const [41]
-----------------------------------------------
                0.00    0.00       4/8           std::vector<CMatrix, std::allocator<CMatrix> >::_M_insert_aux(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix const&) [104]
                0.00    0.00       4/8           std::vector<CMatrix, std::allocator<CMatrix> >::push_back(CMatrix const&) [96]
[92]     0.0    0.00    0.00       8         void __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::construct<CMatrix>(std::allocator<CMatrix>&, CMatrix*, CMatrix const&) [92]
                0.00    0.00       8/8           __gnu_cxx::new_allocator<CMatrix>::construct(CMatrix*, CMatrix const&) [90]
-----------------------------------------------
                0.00    0.00       4/8           std::vector<CMatrix, std::allocator<CMatrix> >::end() [105]
                0.00    0.00       4/8           std::vector<CMatrix, std::allocator<CMatrix> >::begin() [106]
[93]     0.0    0.00    0.00       8         __gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >::__normal_iterator(CMatrix* const&) [93]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<CMatrix, std::allocator<CMatrix> >::_M_check_len(unsigned int, char const*) const [103]
[94]     0.0    0.00    0.00       8         std::vector<CMatrix, std::allocator<CMatrix> >::max_size() const [94]
                0.00    0.00       8/30          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_get_Tp_allocator() const [46]
                0.00    0.00       8/8           __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::max_size(std::allocator<CMatrix> const&) [91]
-----------------------------------------------
                0.00    0.00       8/8           CMatrix* std::uninitialized_copy<CMatrix*, CMatrix*>(CMatrix*, CMatrix*, CMatrix*) [97]
[95]     0.0    0.00    0.00       8         CMatrix* std::__uninitialized_copy<false>::__uninit_copy<CMatrix*, CMatrix*>(CMatrix*, CMatrix*, CMatrix*) [95]
                0.00    0.00       7/188         CMatrix* std::__addressof<CMatrix>(CMatrix&) [20]
                0.00    0.00       7/90          void std::_Construct<CMatrix, CMatrix>(CMatrix*, CMatrix const&) [26]
-----------------------------------------------
                0.00    0.00       1/8           _fu7___ZSt4cout [455]
                0.00    0.00       1/8           _fu12___ZSt4cout [381]
                0.00    0.00       1/8           _fu17___ZSt4cout [386]
                0.00    0.00       1/8           _fu20___ZSt4cout [390]
                0.00    0.00       1/8           _fu32___ZSt4cout [403]
                0.00    0.00       1/8           _fu35___ZSt4cout [406]
                0.00    0.00       2/8           programLoopFromFile(char*) [124]
[96]     0.0    0.00    0.00       8         std::vector<CMatrix, std::allocator<CMatrix> >::push_back(CMatrix const&) [96]
                0.00    0.00       4/8           void __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::construct<CMatrix>(std::allocator<CMatrix>&, CMatrix*, CMatrix const&) [92]
                0.00    0.00       4/4           std::vector<CMatrix, std::allocator<CMatrix> >::end() [105]
                0.00    0.00       4/4           std::vector<CMatrix, std::allocator<CMatrix> >::_M_insert_aux(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix const&) [104]
-----------------------------------------------
                0.00    0.00       8/8           CMatrix* std::__uninitialized_copy_a<CMatrix*, CMatrix*, CMatrix>(CMatrix*, CMatrix*, CMatrix*, std::allocator<CMatrix>&) [98]
[97]     0.0    0.00    0.00       8         CMatrix* std::uninitialized_copy<CMatrix*, CMatrix*>(CMatrix*, CMatrix*, CMatrix*) [97]
                0.00    0.00       8/8           CMatrix* std::__uninitialized_copy<false>::__uninit_copy<CMatrix*, CMatrix*>(CMatrix*, CMatrix*, CMatrix*) [95]
-----------------------------------------------
                0.00    0.00       8/8           CMatrix* std::__uninitialized_move_if_noexcept_a<CMatrix*, CMatrix*, std::allocator<CMatrix> >(CMatrix*, CMatrix*, CMatrix*, std::allocator<CMatrix>&) [99]
[98]     0.0    0.00    0.00       8         CMatrix* std::__uninitialized_copy_a<CMatrix*, CMatrix*, CMatrix>(CMatrix*, CMatrix*, CMatrix*, std::allocator<CMatrix>&) [98]
                0.00    0.00       8/8           CMatrix* std::uninitialized_copy<CMatrix*, CMatrix*>(CMatrix*, CMatrix*, CMatrix*) [97]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<CMatrix, std::allocator<CMatrix> >::_M_insert_aux(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix const&) [104]
[99]     0.0    0.00    0.00       8         CMatrix* std::__uninitialized_move_if_noexcept_a<CMatrix*, CMatrix*, std::allocator<CMatrix> >(CMatrix*, CMatrix*, CMatrix*, std::allocator<CMatrix>&) [99]
                0.00    0.00       8/8           CMatrix* std::__uninitialized_copy_a<CMatrix*, CMatrix*, CMatrix>(CMatrix*, CMatrix*, CMatrix*, std::allocator<CMatrix>&) [98]
-----------------------------------------------
                0.00    0.00       1/8           _fu9___ZSt4cout [465]
                0.00    0.00       1/8           _fu14___ZSt4cout [383]
                0.00    0.00       1/8           _fu19___ZSt4cout [388]
                0.00    0.00       1/8           _fu22___ZSt4cout [392]
                0.00    0.00       1/8           _fu34___ZSt4cout [405]
                0.00    0.00       1/8           _fu37___ZSt4cout [408]
                0.00    0.00       2/8           _fu4___ZSt4cout [422]
[100]    0.0    0.00    0.00       8         operator<<(std::ostream&, CMatrix&) [100]
                0.00    0.00       8/8           CMatrix::getString() [87]
-----------------------------------------------
                0.00    0.00       1/6           addOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [118]
                0.00    0.00       1/6           subOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [120]
                0.00    0.00       1/6           multiplyOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [122]
                0.00    0.00       1/6           divideOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [121]
