Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00   33286/33330       bool __gnu_cxx::operator!=<char*, std::string>(__gnu_cxx::__normal_iterator<char*, std::string> const&, __gnu_cxx::__normal_iterator<char*, std::string> const&) [52]
[46]     0.0    0.00    0.00   33330         __gnu_cxx::__normal_iterator<char*, std::string>::base() const [46]
-----------------------------------------------
                0.00    0.00   16436/33088       __gnu_cxx::__normal_iterator<char*, std::string> std::__remove_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [112]
                0.00    0.00   16652/33088       bool __gnu_cxx::__ops::_Iter_equals_val<char const>::operator()<__gnu_cxx::__normal_iterator<char*, std::string> >(__gnu_cxx::__normal_iterator<char*, std::string>) [51]
[47]     0.0    0.00    0.00   33088         __gnu_cxx::__normal_iterator<char*, std::string>::operator*() const [47]
-----------------------------------------------
                0.00    0.00    8334/25008       std::istreambuf_iterator<char, std::char_traits<char> >::operator*() const [56]
                0.00    0.00   16674/25008       std::istreambuf_iterator<char, std::char_traits<char> >::_M_at_eof() const [50]
[48]     0.0    0.00    0.00   25008         std::istreambuf_iterator<char, std::char_traits<char> >::_M_get() const [48]
                0.00    0.00   25008/50018       std::char_traits<char>::eof() [44]
                0.00    0.00   25006/41680       std::char_traits<char>::eq_int_type(int const&, int const&) [45]
-----------------------------------------------
                0.00    0.00      10/24870       __gnu_cxx::__normal_iterator<char*, std::string> std::__find_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>, std::random_access_iterator_tag) [116]
                0.00    0.00    8334/24870       std::iterator_traits<__gnu_cxx::__normal_iterator<char*, std::string> >::difference_type std::__count_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [151]
                0.00    0.00   16526/24870       __gnu_cxx::__normal_iterator<char*, std::string> std::__remove_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [112]
[49]     0.0    0.00    0.00   24870         __gnu_cxx::__normal_iterator<char*, std::string>::operator++() [49]
-----------------------------------------------
                0.00    0.00   16674/16674       std::istreambuf_iterator<char, std::char_traits<char> >::equal(std::istreambuf_iterator<char, std::char_traits<char> > const&) const [54]
[50]     0.0    0.00    0.00   16674         std::istreambuf_iterator<char, std::char_traits<char> >::_M_at_eof() const [50]
                0.00    0.00   16674/50018       std::char_traits<char>::eof() [44]
                0.00    0.00   16674/25008       std::istreambuf_iterator<char, std::char_traits<char> >::_M_get() const [48]
                0.00    0.00   16674/41680       std::char_traits<char>::eq_int_type(int const&, int const&) [45]
-----------------------------------------------
                0.00    0.00      20/16652       __gnu_cxx::__normal_iterator<char*, std::string> std::__find_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>, std::random_access_iterator_tag) [116]
                0.00    0.00    8298/16652       __gnu_cxx::__normal_iterator<char*, std::string> std::__remove_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [112]
                0.00    0.00    8334/16652       std::iterator_traits<__gnu_cxx::__normal_iterator<char*, std::string> >::difference_type std::__count_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [151]
[51]     0.0    0.00    0.00   16652         bool __gnu_cxx::__ops::_Iter_equals_val<char const>::operator()<__gnu_cxx::__normal_iterator<char*, std::string> >(__gnu_cxx::__normal_iterator<char*, std::string>) [51]
                0.00    0.00   16652/33088       __gnu_cxx::__normal_iterator<char*, std::string>::operator*() const [47]
-----------------------------------------------
                0.00    0.00    8308/16643       __gnu_cxx::__normal_iterator<char*, std::string> std::__remove_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [112]
                0.00    0.00    8335/16643       std::iterator_traits<__gnu_cxx::__normal_iterator<char*, std::string> >::difference_type std::__count_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [151]
[52]     0.0    0.00    0.00   16643         bool __gnu_cxx::operator!=<char*, std::string>(__gnu_cxx::__normal_iterator<char*, std::string> const&, __gnu_cxx::__normal_iterator<char*, std::string> const&) [52]
                0.00    0.00   33286/33330       __gnu_cxx::__normal_iterator<char*, std::string>::base() const [46]
-----------------------------------------------
                0.00    0.00       2/12807       CMatrix::copy(std::string) [5]
                0.00    0.00    2048/12807       CMatrix::copy(double) [64]
                0.00    0.00    4319/12807       CMatrix::copy(CMatrix const&) [1]
                0.00    0.00    6438/12807       CMatrix::~CMatrix() [59]
[53]     0.0    0.00    0.00   12807         CMatrix::reset() [53]
-----------------------------------------------
                0.00    0.00       1/8337        bool std::operator==<char, std::char_traits<char> >(std::istreambuf_iterator<char, std::char_traits<char> > const&, std::istreambuf_iterator<char, std::char_traits<char> > const&) [153]
                0.00    0.00    8336/8337        bool std::operator!=<char, std::char_traits<char> >(std::istreambuf_iterator<char, std::char_traits<char> > const&, std::istreambuf_iterator<char, std::char_traits<char> > const&) [55]
[54]     0.0    0.00    0.00    8337         std::istreambuf_iterator<char, std::char_traits<char> >::equal(std::istreambuf_iterator<char, std::char_traits<char> > const&) const [54]
                0.00    0.00   16674/16674       std::istreambuf_iterator<char, std::char_traits<char> >::_M_at_eof() const [50]
-----------------------------------------------
                0.00    0.00    8336/8336        char* std::string::_S_construct<std::istreambuf_iterator<char, std::char_traits<char> > >(std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> >, std::allocator<char> const&, std::input_iterator_tag) [143]
[55]     0.0    0.00    0.00    8336         bool std::operator!=<char, std::char_traits<char> >(std::istreambuf_iterator<char, std::char_traits<char> > const&, std::istreambuf_iterator<char, std::char_traits<char> > const&) [55]
                0.00    0.00    8336/8337        std::istreambuf_iterator<char, std::char_traits<char> >::equal(std::istreambuf_iterator<char, std::char_traits<char> > const&) const [54]
-----------------------------------------------
                0.00    0.00    8334/8334        char* std::string::_S_construct<std::istreambuf_iterator<char, std::char_traits<char> > >(std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> >, std::allocator<char> const&, std::input_iterator_tag) [143]
[56]     0.0    0.00    0.00    8334         std::istreambuf_iterator<char, std::char_traits<char> >::operator*() const [56]
                0.00    0.00    8334/25008       std::istreambuf_iterator<char, std::char_traits<char> >::_M_get() const [48]
                0.00    0.00    8334/8334        std::char_traits<char>::to_char_type(int const&) [57]
-----------------------------------------------
                0.00    0.00    8334/8334        std::istreambuf_iterator<char, std::char_traits<char> >::operator*() const [56]
[57]     0.0    0.00    0.00    8334         std::char_traits<char>::to_char_type(int const&) [57]
-----------------------------------------------
                0.00    0.00    8334/8334        char* std::string::_S_construct<std::istreambuf_iterator<char, std::char_traits<char> > >(std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> >, std::allocator<char> const&, std::input_iterator_tag) [143]
[58]     0.0    0.00    0.00    8334         std::istreambuf_iterator<char, std::char_traits<char> >::operator++() [58]
                0.00    0.00    8334/50018       std::char_traits<char>::eof() [44]
-----------------------------------------------
                0.00    0.00       1/6438        _fu81___ZTIPKc [32]
                0.00    0.00       1/6438        CMatrix::mul(CMatrix const&) [41]
                0.00    0.00       1/6438        CMatrix::getInverse() [38]
                0.00    0.00       1/6438        _fu23___ZSt4cout [399]
                0.00    0.00       1/6438        _fu38___ZSt4cout [413]
                0.00    0.00       2/6438        elmentWiseDivOperationNumber(std::vector<CMatrix, std::allocator<CMatrix> >&, int, std::string, std::string) [37]
                0.00    0.00       2/6438        _fu5___ZSt4cout [23]
                0.00    0.00       2/6438        _fu35___ZSt4cout [31]
                0.00    0.00       3/6438        _fu10___ZSt4cout [20]
                0.00    0.00       3/6438        _fu15___ZSt4cout [21]
                0.00    0.00       3/6438        _fu20___ZSt4cout [30]
                0.00    0.00      80/6438        void std::_Destroy<CMatrix>(CMatrix*) [70]
                0.00    0.00     128/6438        CMatrix::addRow(CMatrix const&) [9]
                0.00    0.00    2114/6438        CMatrix::copy(std::string) [5]
                0.00    0.00    4096/6438        CMatrix::addColumn(CMatrix const&) [7]
[59]     0.0    0.00    0.00    6438         CMatrix::~CMatrix() [59]
                0.00    0.00    6438/12807       CMatrix::reset() [53]
-----------------------------------------------
                0.00    0.00     128/4224        CMatrix::addRow(CMatrix const&) [9]
                0.00    0.00    4096/4224        CMatrix::addColumn(CMatrix const&) [7]
[60]     0.0    0.00    0.00    4224         CMatrix::setSubMatrix(int, int, CMatrix const&) [60]
-----------------------------------------------
                0.00    0.00      64/2112        CMatrix::addRow(CMatrix const&) [9]
                0.00    0.00    2048/2112        CMatrix::addColumn(CMatrix const&) [7]
[61]     0.0    0.00    0.00    2112         int const& std::max<int>(int const&, int const&) [61]
-----------------------------------------------
                0.00    0.00       1/2052        _fu81___ZTIPKc [32]
                0.00    0.00       1/2052        CMatrix::mul(CMatrix const&) [41]
                0.00    0.00       1/2052        CMatrix::getTranspose() [133]
                0.00    0.00       1/2052        elmentWiseDivOperationNumber(std::vector<CMatrix, std::allocator<CMatrix> >&, int, std::string, std::string) [37]
                0.00    0.00    2048/2052        CMatrix::addColumn(CMatrix const&) [7]
[62]     0.0    0.00    0.00    2052         CMatrix::CMatrix(int, int, int, double) [62]
-----------------------------------------------
                0.00    0.00       1/2051        _fu26___ZSt4cout [22]
                0.00    0.00    2050/2051        CMatrix::copy(std::string) [5]
[63]     0.0    0.00    0.00    2051         bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [63]
-----------------------------------------------
                0.00    0.00    2048/2048        CMatrix::CMatrix(double) [65]
[64]     0.0    0.00    0.00    2048         CMatrix::copy(double) [64]
                0.00    0.00    2048/12807       CMatrix::reset() [53]
-----------------------------------------------
                0.00    0.00    2048/2048        CMatrix::copy(std::string) [5]
[65]     0.0    0.00    0.00    2048         CMatrix::CMatrix(double) [65]
                0.00    0.00    2048/2048        CMatrix::copy(double) [64]
-----------------------------------------------
                0.00    0.00     170/170         bool __gnu_cxx::operator!=<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > > const&, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > > const&) [69]
[66]     0.0    0.00    0.00     170         __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >::base() const [66]
-----------------------------------------------
                0.00    0.00       7/153         CMatrix* std::__uninitialized_copy<false>::__uninit_copy<CMatrix*, CMatrix*>(CMatrix*, CMatrix*, CMatrix*) [24]
                0.00    0.00      66/153         CMatrix* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*) [11]
                0.00    0.00      80/153         void std::_Destroy_aux<false>::__destroy<CMatrix*>(CMatrix*, CMatrix*) [84]
[67]     0.0    0.00    0.00     153         CMatrix* std::__addressof<CMatrix>(CMatrix&) [67]
-----------------------------------------------
                0.00    0.00      16/108         std::vector<CMatrix, std::allocator<CMatrix> >::_M_check_len(unsigned int, char const*) const [126]
                0.00    0.00      19/108         std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&) [12]
                0.00    0.00      73/108         isInsideMatrix(std::vector<CMatrix, std::allocator<CMatrix> >, std::string) [106]
[68]     0.0    0.00    0.00     108         std::vector<CMatrix, std::allocator<CMatrix> >::size() const [68]
-----------------------------------------------
                0.00    0.00      85/85          CMatrix* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*) [11]
[69]     0.0    0.00    0.00      85         bool __gnu_cxx::operator!=<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > > const&, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > > const&) [69]
                0.00    0.00     170/170         __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >::base() const [66]
-----------------------------------------------
                0.00    0.00      80/80          void std::_Destroy_aux<false>::__destroy<CMatrix*>(CMatrix*, CMatrix*) [84]
[70]     0.0    0.00    0.00      80         void std::_Destroy<CMatrix>(CMatrix*) [70]
                0.00    0.00      80/6438        CMatrix::~CMatrix() [59]
-----------------------------------------------
                0.00    0.00       7/80          __gnu_cxx::new_allocator<CMatrix>::construct(CMatrix*, CMatrix const&) [28]
                0.00    0.00      73/80          void std::_Construct<CMatrix, CMatrix>(CMatrix*, CMatrix const&) [10]
[71]     0.0    0.00    0.00      80         operator new(unsigned int, void*) [71]
-----------------------------------------------
                0.00    0.00       1/73          transposeOperation(std::vector<CMatrix, std::allocator<CMatrix> >&, int, std::string) [132]
                0.00    0.00       1/73          elmentWiseDivOperationNumber(std::vector<CMatrix, std::allocator<CMatrix> >&, int, std::string, std::string) [37]
                0.00    0.00       2/73          addOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [35]
                0.00    0.00       2/73          subOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [36]
                0.00    0.00       2/73          multiplyOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [33]
                0.00    0.00       2/73          _fu5___ZSt4cout [23]
                0.00    0.00       2/73          _fu10___ZSt4cout [20]
                0.00    0.00       2/73          _fu15___ZSt4cout [21]
                0.00    0.00       2/73          _fu26___ZSt4cout [22]
                0.00    0.00      57/73          isInsideMatrix(std::vector<CMatrix, std::allocator<CMatrix> >, std::string) [106]
[72]     0.0    0.00    0.00      73         std::vector<CMatrix, std::allocator<CMatrix> >::operator[](unsigned int) [72]
-----------------------------------------------
                0.00    0.00      66/66          CMatrix::copy(std::string) [5]
[73]     0.0    0.00    0.00      66         CMatrix::CMatrix() [73]
-----------------------------------------------
                0.00    0.00      66/66          CMatrix* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*) [11]
[74]     0.0    0.00    0.00      66         __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >::operator++() [74]
-----------------------------------------------
                0.00    0.00      66/66          CMatrix* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*) [11]
[75]     0.0    0.00    0.00      66         __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >::operator*() const [75]
-----------------------------------------------
                0.00    0.00       1/65          CMatrix::getInverse() [38]
                0.00    0.00      64/65          CMatrix::addRow(CMatrix const&) [9]
[76]     0.0    0.00    0.00      65         CMatrix::CMatrix(std::string, int, int, int, double) [76]
-----------------------------------------------
                0.00    0.00       1/63          _fu7___ZSt4cout [18]
                0.00    0.00       1/63          _fu12___ZSt4cout [17]
                0.00    0.00       1/63          _fu17___ZSt4cout [15]
                0.00    0.00       1/63          _fu20___ZSt4cout [30]
                0.00    0.00       1/63          _fu26___ZSt4cout [22]
                0.00    0.00       1/63          _fu35___ZSt4cout [31]
                0.00    0.00      57/63          isInsideMatrix(std::vector<CMatrix, std::allocator<CMatrix> >, std::string) [106]
[77]     0.0    0.00    0.00      63         CMatrix::getName() [77]
-----------------------------------------------
                0.00    0.00      57/57          __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [79]
[78]     0.0    0.00    0.00      57         std::char_traits<char>::compare(char const*, char const*, unsigned int) [78]
-----------------------------------------------
                0.00    0.00      57/57          isInsideMatrix(std::vector<CMatrix, std::allocator<CMatrix> >, std::string) [106]
[79]     0.0    0.00    0.00      57         __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [79]
                0.00    0.00      57/57          std::char_traits<char>::compare(char const*, char const*, unsigned int) [78]
-----------------------------------------------
                0.00    0.00      12/51          std::vector<CMatrix, std::allocator<CMatrix> >::_M_insert_aux(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix const&) [19]
                0.00    0.00      19/51          std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&) [12]
                0.00    0.00      20/51          std::vector<CMatrix, std::allocator<CMatrix> >::~vector() [97]
[80]     0.0    0.00    0.00      51         std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_get_Tp_allocator() [80]
-----------------------------------------------
                0.00    0.00      19/38          std::vector<CMatrix, std::allocator<CMatrix> >::end() const [100]
                0.00    0.00      19/38          std::vector<CMatrix, std::allocator<CMatrix> >::begin() const [101]
[81]     0.0    0.00    0.00      38         __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >::__normal_iterator(CMatrix const* const&) [81]
-----------------------------------------------
                0.00    0.00       8/31          __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::max_size(std::allocator<CMatrix> const&) [117]
                0.00    0.00      23/31          __gnu_cxx::new_allocator<CMatrix>::allocate(unsigned int, void const*) [89]
[82]     0.0    0.00    0.00      31         __gnu_cxx::new_allocator<CMatrix>::max_size() const [82]
-----------------------------------------------
                0.00    0.00       8/27          std::vector<CMatrix, std::allocator<CMatrix> >::max_size() const [119]
                0.00    0.00      19/27          std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&) [12]
[83]     0.0    0.00    0.00      27         std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_get_Tp_allocator() const [83]
-----------------------------------------------
                0.00    0.00      24/24          void std::_Destroy<CMatrix*>(CMatrix*, CMatrix*) [86]
[84]     0.0    0.00    0.00      24         void std::_Destroy_aux<false>::__destroy<CMatrix*>(CMatrix*, CMatrix*) [84]
                0.00    0.00      80/153         CMatrix* std::__addressof<CMatrix>(CMatrix&) [67]
                0.00    0.00      80/80          void std::_Destroy<CMatrix>(CMatrix*) [70]
-----------------------------------------------
                0.00    0.00       4/24          std::vector<CMatrix, std::allocator<CMatrix> >::_M_insert_aux(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix const&) [19]
                0.00    0.00      20/24          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::~_Vector_base() [96]
[85]     0.0    0.00    0.00      24         std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_deallocate(CMatrix*, unsigned int) [85]
                0.00    0.00      23/23          __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::deallocate(std::allocator<CMatrix>&, CMatrix*, unsigned int) [90]
-----------------------------------------------
                0.00    0.00      24/24          void std::_Destroy<CMatrix*, CMatrix>(CMatrix*, CMatrix*, std::allocator<CMatrix>&) [87]
[86]     0.0    0.00    0.00      24         void std::_Destroy<CMatrix*>(CMatrix*, CMatrix*) [86]
                0.00    0.00      24/24          void std::_Destroy_aux<false>::__destroy<CMatrix*>(CMatrix*, CMatrix*) [84]
-----------------------------------------------
                0.00    0.00       4/24          std::vector<CMatrix, std::allocator<CMatrix> >::_M_insert_aux(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix const&) [19]
                0.00    0.00      20/24          std::vector<CMatrix, std::allocator<CMatrix> >::~vector() [97]
[87]     0.0    0.00    0.00      24         void std::_Destroy<CMatrix*, CMatrix>(CMatrix*, CMatrix*, std::allocator<CMatrix>&) [87]
                0.00    0.00      24/24          void std::_Destroy<CMatrix*>(CMatrix*, CMatrix*) [86]
-----------------------------------------------
                0.00    0.00      23/23          __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::deallocate(std::allocator<CMatrix>&, CMatrix*, unsigned int) [90]
[88]     0.0    0.00    0.00      23         __gnu_cxx::new_allocator<CMatrix>::deallocate(CMatrix*, unsigned int) [88]
-----------------------------------------------
                0.00    0.00      23/23          __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::allocate(std::allocator<CMatrix>&, unsigned int) [91]
[89]     0.0    0.00    0.00      23         __gnu_cxx::new_allocator<CMatrix>::allocate(unsigned int, void const*) [89]
                0.00    0.00      23/31          __gnu_cxx::new_allocator<CMatrix>::max_size() const [82]
-----------------------------------------------
                0.00    0.00      23/23          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_deallocate(CMatrix*, unsigned int) [85]
[90]     0.0    0.00    0.00      23         __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::deallocate(std::allocator<CMatrix>&, CMatrix*, unsigned int) [90]
                0.00    0.00      23/23          __gnu_cxx::new_allocator<CMatrix>::deallocate(CMatrix*, unsigned int) [88]
-----------------------------------------------
                0.00    0.00      23/23          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_allocate(unsigned int) [92]
[91]     0.0    0.00    0.00      23         __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::allocate(std::allocator<CMatrix>&, unsigned int) [91]
                0.00    0.00      23/23          __gnu_cxx::new_allocator<CMatrix>::allocate(unsigned int, void const*) [89]
-----------------------------------------------
                0.00    0.00       4/23          std::vector<CMatrix, std::allocator<CMatrix> >::_M_insert_aux(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix const&) [19]
                0.00    0.00      19/23          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_create_storage(unsigned int) [104]
[92]     0.0    0.00    0.00      23         std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_allocate(unsigned int) [92]
                0.00    0.00      23/23          __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::allocate(std::allocator<CMatrix>&, unsigned int) [91]
-----------------------------------------------
                0.00    0.00      20/20          std::allocator<CMatrix>::~allocator() [94]
[93]     0.0    0.00    0.00      20         __gnu_cxx::new_allocator<CMatrix>::~new_allocator() [93]
-----------------------------------------------
                0.00    0.00      20/20          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_impl::~_Vector_impl() [95]
[94]     0.0    0.00    0.00      20         std::allocator<CMatrix>::~allocator() [94]
                0.00    0.00      20/20          __gnu_cxx::new_allocator<CMatrix>::~new_allocator() [93]
-----------------------------------------------
                0.00    0.00      20/20          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::~_Vector_base() [96]
[95]     0.0    0.00    0.00      20         std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_impl::~_Vector_impl() [95]
                0.00    0.00      20/20          std::allocator<CMatrix>::~allocator() [94]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<CMatrix, std::allocator<CMatrix> >::~vector() [97]
[96]     0.0    0.00    0.00      20         std::_Vector_base<CMatrix, std::allocator<CMatrix> >::~_Vector_base() [96]
                0.00    0.00      20/24          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_deallocate(CMatrix*, unsigned int) [85]
                0.00    0.00      20/20          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_impl::~_Vector_impl() [95]
-----------------------------------------------
                0.00    0.00       1/20          _fu20___ZSt4cout [30]
                0.00    0.00       1/20          _fu35___ZSt4cout [31]
                0.00    0.00       1/20          _fu38___ZSt4cout [413]
                0.00    0.00       2/20          _fu5___ZSt4cout [23]
                0.00    0.00       2/20          _fu10___ZSt4cout [20]
                0.00    0.00       2/20          _fu15___ZSt4cout [21]
                0.00    0.00       2/20          _fu26___ZSt4cout [22]
                0.00    0.00       3/20          _fu7___ZSt4cout [18]
                0.00    0.00       3/20          _fu12___ZSt4cout [17]
                0.00    0.00       3/20          _fu17___ZSt4cout [15]
[97]     0.0    0.00    0.00      20         std::vector<CMatrix, std::allocator<CMatrix> >::~vector() [97]
                0.00    0.00      20/51          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_get_Tp_allocator() [80]
                0.00    0.00      20/24          void std::_Destroy<CMatrix*, CMatrix>(CMatrix*, CMatrix*, std::allocator<CMatrix>&) [87]
                0.00    0.00      20/20          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::~_Vector_base() [96]
-----------------------------------------------
                0.00    0.00      19/19          std::allocator<CMatrix>::allocator(std::allocator<CMatrix> const&) [102]
[98]     0.0    0.00    0.00      19         __gnu_cxx::new_allocator<CMatrix>::new_allocator(__gnu_cxx::new_allocator<CMatrix> const&) [98]
-----------------------------------------------
                0.00    0.00      19/19          std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&) [12]
